
单独设置环境卫生设施竣工验收结果备案的办理单位或部门是什么？,单独设置环境卫生设施竣工验收结果备案办理单位或部门,上海市徐汇区绿化和市容管理局,TRUE
对临时性户外广告设置的许可的办理范围是什么？,对临时性户外广告设置的许可办理范围,对临时性户外广告设置的许可的办理范围是利用市人民政府确定的重要区域内的非公共阵地设置户外广告设施的申请，由市绿化市容行政管理部门受理。利用其他非公共阵地设置户外广告设施的申请，由区绿化市容行政管理部门受理。,TRUE
对临时性户外广告设置的许可收费？,对临时性户外广告设置的许可价格,该事项是不收费的哦~,TRUE
单独设置环境卫生设施设计和建设方案备案的常见错误示例是什么？,单独设置环境卫生设施设计和建设方案备案常见错误示例,单独设置环境卫生设施设计和建设方案备案的常见错误示例情况，比如:常见错误：只提供一张单独设置环境卫生设施竣工验收结果备案表\n正确做法：需两张单独设置环境卫生设施竣工验收结果备案表并盖上公章,TRUE
未成年人送工读学校审批办理是否需要收费,未成年人送工读学校审批价格,该事项是不收费的哦~,TRUE
对公园举办局部性展览及其他活动的许可的价格,对公园举办局部性展览及其他活动的许可价格,该事项是不收费的哦~,TRUE
对公园举办局部性展览及其他活动的许可的办理时间是什么时候,对公园举办局部性展览及其他活动的许可办理时间,对公园举办局部性展览及其他活动的许可的办理时间:\n星期一至星期五：上午09∶00—11∶30，下午13∶30—16∶30 法定节假日除外,TRUE
焰火燃放许可办理时间是什么时候,焰火燃放许可办理时间,请于周一至周五上午9:00-11.30；下午13：30-16：30办理哦，（法定节假日除外）。,TRUE
机动车清洗企业设立备案的办理方法是什么？,机动车清洗企业设立备案办理方法,机动车清洗企业设立备案的办理方法是申请人提出申请，经办人员形式审查，办理部门具体审批人员经实质性审查、现场踏勘等工作环节，提出审查意见，办理部门负责人审核提出审批意见，分管局长审定，行政许可受理窗口制作与送达证件等。审查方式包括书面审查和现场踏勘。,TRUE
对公园举办局部性展览及其他活动的许可的办理依据是什么？,对公园举办局部性展览及其他活动的许可办理依据,《上海市公园管理条例》第二十一条规定：\n公园内举办展览以及其他活动，应当符合公园的性质功能，坚持健康、文明的原则，不得有损公园绿化和环境质量。\n举办全园性的展览以及其他活动，由市绿化行政管理部门批准；举办局部性的展览以及其他活动，由市或者区、县绿化行政管理部门批准。举办对本市有重大影响的展览以及其他活动，由市人民政府批准。,TRUE
对户外广告设施设置的许可收费？,对户外广告设施设置的许可价格,该事项是不收费的哦~,TRUE
对临时性户外广告设置的许可的常见错误示例是什么？,对临时性户外广告设置的许可常见错误示例,对临时性户外广告设置的许可的常见错误示例情况，比如:申请交付的材料缺失，提出的申请时限与合同时间不一致。,TRUE
对砍伐树木的许可的办理方法是什么？,对砍伐树木的许可办理方法,对砍伐树木的许可的办理方法是（1）申请：申请人向绿化市容局提出砍伐树木的申请，并提交相应资料。（2）受理：区绿化市容局受理或不予受理申请，应当出具加盖本机关专用印章和注明日期的书面凭证。（3）审核：区绿化市容局受理后根据法律法规进行审核。（4）决定：区绿化市容局应当自受理申请之日起5日内确定批准或者不批准。5日内不能作出决定的，经本机关主管负责人批准可延长5日，并应当将延长期限的理由告知申请人。（5）送达：区绿化市容局作出批准决定的，应当自作出批准决定之日起5个工作日内向申请人发放批准决定书和许可证书。决定不予批准的，应当自作出决定之日起5个工作日内书面通知申请人，说明不予批准的理由，并告知申请人享有依法申请行政复议或者提起行政诉讼的权利。,FALSE
对户外广告设施设置的许可的办理范围是什么？,对户外广告设施设置的许可办理范围,对户外广告设施设置的许可的办理范围是利用市人民政府确定的重要区域内的非公共阵地设置户外广告设施的申请，由市绿化市容行政管理部门受理。利用其他非公共阵地设置户外广告设施的申请，由区绿化市容行政管理部门受理。,TRUE
单独设置环境卫生设施设计和建设方案备案的办理依据是什么？,单独设置环境卫生设施设计和建设方案备案办理依据,《上海市城镇环境卫生设施设置规定》第七十二条：单独设置环境卫生设施的，建设单位应当按照环境卫生设施设置规定和设置标准进行建设，并在建设施工前，将设计和建设方案报设施所在区（县）市容环境卫生管理部门备案。,TRUE
对公共绿地建设工程竣工验收的办理单位或部门是什么？,对公共绿地建设工程竣工验收办理单位或部门,上海市徐汇区绿化和市容管理局,TRUE
单独设置环境卫生设施设计和建设方案备案的交办理材料地点是哪里？,单独设置环境卫生设施设计和建设方案备案交办理材料地点,1.网上接收：https://zwdtuser.sh.gov.cn/uc/login/login.jsp?self=my&redirect_uri=http%3A%2F%2F117.184.226.110%3A18018%2Fac-product-net%2Fnetapply%2Fapply.do%3FitemCode%3D0105517000\n2.窗口接收：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼\n3.信函接收：接收部门名称：上海市徐汇区市容环卫设施管理所规划股；接收地址：上海市徐汇区梅陇路597号；邮编：200237\n4.传真接收无,TRUE
焰火燃放许可去哪里办理,焰火燃放许可领证地点,请到徐汇区行政服务中心一号楼办理窗口哦，地址：上海市南宁路969号。,TRUE
对公园举办局部性展览及其他活动的许可办理条件是什么？,对公园举办局部性展览及其他活动的许可办理条件,（1）符合公园的性质功能；\n（2）坚持健康、文明的原则；\n（3）无损公园绿化和环境质量。,TRUE
单独设置环境卫生设施设计和建设方案备案咨询地点是哪里呢？,单独设置环境卫生设施设计和建设方案备案咨询地点,1.窗口咨询：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼\n2.电话咨询：（021）24092222-2228；(021)54292538,TRUE
对户外广告设施设置的许可的常见错误示例是什么？,对户外广告设施设置的许可常见错误示例,对户外广告设施设置的许可的常见错误示例情况，比如:申请交付的材料缺失，提出的申请时限与合同时间不一致。,TRUE
对撤销临时绿地的备案的办理依据是什么？,对撤销临时绿地的备案办理依据,《产品防伪监督管理办法》第十八条、第十九条、第二十条，以及《产品防伪监督管理办法实施细则》（国质检质[2003]246号）第二十三条、第二十四条等规定，防伪技术产品的使用者（使用单位）根据自愿原则，到所在区（县）质量技监部门申请办理防伪技术产品的使用备案手续。市质量技监部门接到区市场监督管理（质量技监）部门核准的防伪技术产品使用备案材料后，统一向社会公告。,FALSE
对撤销临时绿地的备案的办理范围是什么？,对撤销临时绿地的备案办理范围,防伪技术产品使用备案的办理范围是本指南适用于防伪技术产品的使用者（使用单位）根据自愿原则，到所在区市场监督管理部门申请办理防伪技术产品的使用备案手续。,FALSE
机动车清洗企业设立备案的办理依据是什么？,机动车清洗企业设立备案办理依据,《上海市机动车清洗保洁管理暂行规定》第九条（办理备案）：申请成立机动车清洗企业应当在取得工商营业执照后的10日内，向市容环境卫生管理部门办理备案手续。,TRUE
单独设置环境卫生设施竣工验收结果备案的办理时间？,单独设置环境卫生设施竣工验收结果备案办理时间,单独设置环境卫生设施竣工验收结果备案的办理时间:星期一至星期五：上午09∶00—11∶30，下午13∶30—16∶30法定节假日除外,TRUE
对临时性户外广告设置的许可的办理依据是什么？,对临时性户外广告设置的许可办理依据,《上海市市容环境卫生管理条例》(2001年11月14日上海市第十一届人民代表大会常务委员会第三十三次会议通过。根据2009年2月24日上海市第十三届人民代表大会常务委员会第九次会议《关于修改<上海市市容环境卫生管理条例>的决定》第二次修正)第二十条第二款规定：户外广告以及非广告的霓虹灯、标语、招牌、标牌、电子显示牌、灯箱、画廊、实物造型等户外设施，应当按照批准的要求设置。\n《上海市户外广告设施管理办法》（第53号令，2017年6月12日市政府第154次常务会议通过，自2017年7月13日施行）第十八条（临时性户外广告设施）规定：因举办大型文化、体育、商业等活动，需要设置临时性户外广告设施的，设置人应当制定临时性户外广告设施设置方案，并报市或者区（县）绿化市容行政管理部门批准。 \n临时性户外广告设施设置方案应当符合有关技术规范的要求；设置期限不超过30日。\n《上海市临时性户外广告设置管理办法》（沪绿容【2013】202号）第五条规定：\n利用内环高架道路、延安高架道路、南北高架道路、沪闵高架道路和逸仙路高架道路以及虹桥机场、浦东国际机场进出道路范围内路灯杆设置旗帜式广告的申请，由市绿化市容局负责受理。虹桥商务区等涉及行政审批委托事项的，按照相关规定实施。在其他道路、区域设置临时性户外广告的申请，由区绿化市容行政管理部门受理。,TRUE
对临时性户外广告设置的许可的交办理材料地点是哪里？,对临时性户外广告设置的许可交办理材料地点,1.网上接收：http://hwgg.xh.sh.cn:9080/#/\n2.窗口接收：地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼\n3.信函接收：无\n4.传真接收无,TRUE
单独设置环境卫生设施设计和建设方案备案办理条件是什么？,单独设置环境卫生设施设计和建设方案备案办理条件,准予批准的条件\n1、已获得建设项目批准文件或获准临时占路设置的项目；\n2、设施符合环卫布局要求，外型与周边环境相协调；\n3、设施符合环卫作业要求，车辆进出要通畅；\n4、符合上海市城镇环境卫生设施设置规定要求。\n不予批准的情形\n有不符合上述条件之一项。,TRUE
养老服务补贴需要带什么办理材料,养老服务补贴办理材料,需要带以下材料\n1.老人收入证明\n2.入住养老机构协议\n3.居住地证明\n4.户口簿\n5.养老机构缴费发票\n6.低保户证明\n7.24小时保姆身份证\n8.身份证\n9.社保卡,TRUE
对临时性户外广告设置的许可咨询地点是哪里呢？,对临时性户外广告设置的许可咨询地点,1.窗口咨询：地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼\n2.电话咨询：（021）24092222*2228\n3.网上咨询：http://www.xuhui.gov.cn/H/zfjg/wbjzx/List/index.htm?id=shirongju\n4.电子邮件咨询:srjsrk@xh.sh.cn\n5.信函咨询:上海市徐汇区绿化和市容管理局市容管理科；地址：上海市徐汇区南丹路汇站街78号202室；邮政编码：200030,TRUE
对撤销临时绿地的备案的价格,对撤销临时绿地的备案价格,该事项是不收费的哦~,TRUE
对临时绿地的竣工验收的办理范围是什么？,对临时绿地的竣工验收办理范围,本事项适用于本区对临时绿地的竣工验收的许可申请与办理。,TRUE
单独设置环境卫生设施设计和建设方案备案的办理单位或部门是什么？,单独设置环境卫生设施设计和建设方案备案办理单位或部门,上海市徐汇区绿化和市容管理局,TRUE
对公园停闭的许可的价格,对公园停闭的许可价格,该事项是不收费的哦~,TRUE
对砍伐树木的许可咨询地点是哪里呢？,对砍伐树木的许可咨询地点,请到徐汇区行政服务中心一号楼综合受理大厅进行咨询，地址：上海市南宁路969号。,TRUE
对户外广告设施设置的许可的交办理材料地点是哪里？,对户外广告设施设置的许可交办理材料地点,1.网上接收：http://hwgg.xh.sh.cn:9080/#/\n2.窗口接收：C02窗口：绿化市容综合受理；地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼3楼\n3.信函接收：C02窗口：绿化市容综合受理；地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼3楼\n4.传真接收无,TRUE
对户外广告设施设置的许可的办理依据是什么？,对户外广告设施设置的许可办理依据,《上海市市容环境卫生管理条例》(2001年11月14日上海市第十一届人民代表大会常务委员会第三十三次会议通过。根据2009年2月24日上海市第十三届人民代表大会常务委员会第九次会议《关于修改<上海市市容环境卫生管理条例>的决定》第二次修正)第二十条第二款规定：\n户外广告以及非广告的霓虹灯、标语、招牌、标牌、电子显示牌、灯箱、画廊、实物造型等户外设施，应当按照批准的要求设置。\n2.《上海市户外广告设施管理办法》（第53号令，2017年6月12日市政府第154次常务会议通过，自2017年7月13日施行）第十三条规定：\n利用内环高架道路、延安高架道路、南北高架道路、沪闵高架道路、逸仙路高架道路以及市人民政府确定的重要区域内的公共阵地设置户外广告设施的，由市绿化市容行政管理部门组织公共阵地使用权拍卖、招标。利用其他公共阵地设置户外广告设施的，由区（县）绿化市容行政管理部门组织公共阵地使用权拍卖、招标。 \n利用市人民政府确定的重要区域内的非公共阵地设置户外广告设施的申请，由市绿化市容行政管理部门受理。利用其他非公共阵地设置户外广告设施的申请，由区（县）绿化市容行政管理部门受理。,TRUE
对临时性户外广告设置的许可办理条件是什么？,对临时性户外广告设置的许可办理条件,受理条件为：准予批准的条件                                                                                                                                         1、该申请符合临时性户外广告设施设置技术规范、照明技术规范等规定的要求；\n2、符合《上海市临时性户外广告设置管理办法》中的设置要求、区域控制要求、时间控制要求等；\n3、符合市场监管部门的要求；\n4、申请资料齐全，内容真实、有效。\n不予批准的情形：不符合准予许可条件的。,TRUE
养老服务补贴拿办理材料地点在哪里,养老服务补贴拿办理材料地点,网上系统申报，无需拿办理材料,TRUE
对户外广告设施设置的许可咨询地点是哪里呢？,对户外广告设施设置的许可咨询地点,1.窗口咨询：C02窗口：绿化市容综合受理；地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼3楼\n2.电话咨询：（021）24092222*2228\n3.网上咨询：http://www.xuhui.gov.cn/H/zfjg/wbjzx/List/index.htm?id=shirongju\n4.电子邮件咨询:srjsrk@xh.sh.cn\n5.信函咨询:上海市徐汇区绿化和市容管理局市容管理科；通讯地址：上海市徐汇区南丹路汇站街78号202室；邮政编码：200030,TRUE
对建设项目配套绿化的竣工验收的办理范围是什么？,对建设项目配套绿化的竣工验收办理范围,对建设项目配套绿化的竣工验收的办理范围是本办事指南适用于本区对建设项目配套绿化竣工验收的申请与办理。,TRUE
对临时性户外广告设置的许可的办理单位或部门是什么？,对临时性户外广告设置的许可办理单位或部门,对临时性户外广告设置的许可的办理单位或部门是上海市徐汇区绿化和市容管理局,TRUE
对临时绿地的竣工验收办理条件是什么？,对临时绿地的竣工验收办理条件,受理条件为：申请材料齐全，符合法定形式，具体见申请材料目录。,TRUE
对公园举办局部性展览及其他活动的许可的办理方法是什么？,对公园举办局部性展览及其他活动的许可办理方法,（1）申请：申请人至受理窗口提交公园举办局部性展览及其他活动的行政许可申请材料\n（2）受理：材料齐全，形式符合要求的窗口当场受理并发出《行政审批申请材料收件凭证》\n（3）审核：行政许可受理窗口经办人员形式审查、行政许可办理具体审批人员复核、现场踏勘等相关程序，作出实质性初审并提出意见，行政许可办理部门负责人审核提出审批意见，分管领导审定\n（4）决定：自受理申请之日5个工作日内决定\n（5）送达：办理机构作出审查的决定送达受理窗口，窗口将审查结果送达申请人后予以办结,TRUE
对建设项目配套绿化方案的意见征询的办理依据是什么？,对建设项目配套绿化方案的意见征询办理依据,（一）《上海市绿化条例》第十五条规定：\n\n建设项目绿地面积占建设项目用地总面积的配套绿化比例，应当达到下列标准：\n\n⒈新建居住区内绿地面积占居住区用地总面积的比例不得低于百分之三十五，其中用于建设集中绿地的面积不得低于居住区用地总面积的百分之十；按照规划成片改建、扩建居住区的绿地面积不得低于居住区用地总面积的百分之二十五。\n\n⒉新建学校、医院、疗休养院所、公共文化设施，其附属绿地面积不得低于单位用地总面积的百分之三十五；其中，传染病医院还应当建设宽度不少于五十米的防护绿地。\n\n⒊新建工业园区附属绿地总面积不得低于工业园区用地总面积的百分之二十，工业园区内各项目的具体绿地比例，由工业园区管理机构确定；工业园区外新建工业项目以及交通枢纽、仓储等项目的附属绿地，不得低于项目用地总面积的百分之二十；新建产生有毒有害气体的项目的附属绿地面积不得低于工业项目用地总面积的百分之三十，并应当建设宽度不少于五十米的防护绿地。\n\n⒋新建地面主干道路红线内的绿地面积不得低于道路用地总面积的百分之二十；新建其他地面道路红线内的绿地面积不得低于道路用地总面积的百分之十五。\n\n⒌新建铁路两侧防护绿地宽度按照国家有关规定执行。\n\n在历史文化风貌保护区和优秀历史建筑保护范围内进行建设活动，不得减少原有的绿地面积。\n\n本市有关管理部门在审批建设项目的计划、设计方案、建设工程规划许可证时，应当按照本条前两款的规定执行。确因条件限制而绿地面积达不到前两款规定的建设项目，规划管理部门在审批建设工程规划许可证时，应当征求绿化管理部门的意见；建设单位应当按照所缺的绿地面积向绿化管理部门缴纳绿化补建费。绿化补建费应当上缴同级财政，专款专用，由绿化管理部门在建设项目所在区、县范围内安排绿化建设。\n\n（二）《上海市绿化行政许可审核若干规定》沪绿容[2014]393号（自2014年1月1日起施行）第十七条第一款第七项规定：\n\n⒈新建其它建设项目的绿地面积占用地总面积的比例不得低于百分之三十。其中机关团体、部队、体育类建设项目的在外环线以外不得低于百分之三十五，在外环线以内不得低于百分之三十；交通设施、邮电设施、环卫设施、消防、防汛等市政建设项目、宾馆类建设项目，在外环线以外不得低于百分之三十，在外环线以内不得低于百分之二十五；商业、商办类建设项目，不得低于百分之二十。商住类建设项目，按规划管理部门核准的用地面积，结合建筑面积所占比例分别计算其配套绿地面积，住宅部分按百分之三十五、商业部分按百分之二十计算。\n\n⒉属于旧城区改建的非住宅项目，确实无法达到绿地率指标的，允许规定的配套绿化比例降低五个百分点，但不得少于原有的绿化面积。,TRUE
对撤销临时绿地的备案办理条件是什么？,对撤销临时绿地的备案办理条件,受理条件为：申请材料齐全，符合法定形式，具体见申请材料目录。申请对象为：防伪技术产品使用备案表,FALSE
对公园停闭的许可的办理范围是什么？,对公园停闭的许可办理范围,本事项适用于本市对公园停闭的许可申请与办理,TRUE
对户外广告设施设置的许可办理条件是什么？,对户外广告设施设置的许可办理条件,受理条件为：申请材料齐全，符合法定形式，具体见申请材料目录。申请对象为：上海市户外广告设施设置行政许可申请表,TRUE
中等职业学校或者初等职业学校职业班的设立审批的办理时间？,中等职业学校或者初等职业学校职业班的设立审批办理时间,中等职业学校或者初等职业学校职业班的设立审批的办理时间:周一至周五上午9:00—11:15；下午13:30—16:00（法定节假日除外）,TRUE
对公园停闭的许可的办理单位或部门是什么？,对公园停闭的许可办理单位或部门,上海市徐汇区绿化和市容管理局,TRUE
对建设项目配套绿化方案的意见征询的价格,对建设项目配套绿化方案的意见征询价格,该事项是不收费的哦~,TRUE
对临时使用绿地的许可办理条件是什么？,对临时使用绿地的许可办理条件,需临时使用绿地的建设单位、养护单位或者业主才可申请此事项。,TRUE
对户外广告设施设置的许可的办理单位或部门是什么？,对户外广告设施设置的许可办理单位或部门,对户外广告设施设置的许可的办理单位或部门是上海市徐汇区绿化和市容管理局,TRUE
单独设置环境卫生设施设计和建设方案备案的办理时间？,单独设置环境卫生设施设计和建设方案备案办理时间,单独设置环境卫生设施设计和建设方案备案的办理时间:星期一至星期五：上午09∶00—11∶30，下午13∶30—16∶30法定节假日除外,TRUE
对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批的办理时间？,对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批办理时间,对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批的办理时间:星期一至星期五：上午09∶00—11∶30，下午13∶30—16∶30；法定节假日除外,TRUE
临时绿地的竣工验收需要收费吗,对临时绿地的竣工验收价格,办理该事项无需收费~,TRUE
对公园停闭的许可的办理方法是什么？,对公园停闭的许可办理方法,（1）申请：申请人至受理窗口提交公园停闭的行政许可申请材料\n（2）受理：材料齐全，形式符合要求的窗口当场受理并发出《行政审批申请材料收件凭证》\n（3）审核：行政许可受理窗口经办人员形式审查、行政许可办理具体审批人员复核、现场踏勘等相关程序，作出实质性初审并提出意见，行政许可办理部门负责人审核提出审批意见，分管领导审定\n（4）决定：自受理申请之日5个工作日内决定\n（5）送达：办理机构作出审查的决定送达受理窗口，窗口将审查结果送达申请人后予以办结,TRUE
对临时绿地的竣工验收的办理依据是什么？,对临时绿地的竣工验收办理依据,《上海市闲置土地临时绿化管理暂行规定》第五条第二款（五）规定：\n临时绿地的建设，按照下列程序进行：1、建设用地单位向市或者区、县土地管理部门提出申请；2、市或者区、县土地管理部门自受理申请之日起10日内，作出书面决定；3、市或者区、县土地管理部门同意建设临时绿地的，建设用地单位应当自市或者区、县土地管理部门同意之日起10日内，与区、县绿化管理部门签订《临时绿地建设养护责任书》；4、建设用地单位自《临时绿地建设养护责任书》签订之日起3个月内，完成临时绿地建设，但因不可抗力致无法完成的除外；5、区、县绿化管理部门对临时绿地进行竣工验收，经验收合格的，出具验收合格证明。,TRUE
校车使用许可的办理依据是什么？,校车使用许可办理依据,《校车安全管理条例》（国务院令617号）\n《上海市校车安全管理规定》（沪府办发〔2015〕83号）。,TRUE
对临时绿地的竣工验收的交办理材料地点是哪里？,对临时绿地的竣工验收交办理材料地点,1.网上接收：http://zwdt.xuhui.gov.cn/zwdtSW/bsfw/showDetail.do?ST_ID=223ace55-5c35-41d1-a3f6-f91543a100ec&ST_TABLE_NAME=guid\n2.窗口接收地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼,TRUE
对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批的价格,对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批价格,该事项是不收费的哦~,TRUE
对配套建设的公共厕所及其他环境卫生设施的竣工验收的办理方法是什么？,对配套建设的公共厕所及其他环境卫生设施的竣工验收办理方法,对配套建设的公共厕所及其他环境卫生设施的竣工验收的办理方法是（1）申请：申请人至受理窗口提交申请材料\n（2）受理：材料齐全，形式符合要求的窗口当场受理并发出《行政审批申请材料收件凭证》\n（3）审核：收件后交由办理机构，办理机构受理后进行审查\n（4）决定：自受理申请之日7个工作日内决定\n（5）送达：办理机构作出审查的决定送达受理窗口，窗口将审查结果送达申请人后予以办结,TRUE
对撤销临时绿地的备案的办理单位或部门是什么？,对撤销临时绿地的备案办理单位或部门,防伪技术产品使用备案的办理单位或部门是上海市徐汇区市场监督管理局,FALSE
对临时性户外广告设置的许可的办理时间？,对临时性户外广告设置的许可办理时间,对临时性户外广告设置的许可的办理时间:周一到周五 上午9:00—11:30；下午13:30-16:30（国家法定节假日除外）,TRUE
对配套建设的公共厕所及其他环境卫生设施的竣工验收的办理依据是什么？,对配套建设的公共厕所及其他环境卫生设施的竣工验收办理依据,《上海市市容环境卫生管理条例》第五十四条规定：配套建设的公共厕所及其他环境卫生设施，应当与主体工程同时设计、同时施工、同时投入使用，设计方案应当征求市容环境卫生管理部门的意见。\n配套建设的公共厕所及其他环境生设施，须经验收合格后方可投入使用。市容环境卫生管理部门应当参加验收。环境卫生设施未经验收或者验收不合格即投入使用的，由市容环卫管理部门责令限期改正。,TRUE
临时使用绿地需要收费吗,对临时使用绿地的许可价格,该事项是不收费的哦~,TRUE
对临时绿地的竣工验收咨询地点是哪里呢？,对临时绿地的竣工验收咨询地点,1.窗口咨询地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼3\n2.电话咨询：（021）54483883,TRUE
什么时间可以办理临时使用绿地的许可？,对临时使用绿地的许可办理时间,时间：星期一至星期五，上午8:30～11:30，下午13:00～17:00（法定节假日除外）。,TRUE
中等职业学校专业设置调整或停办备案的办理时间？,中等职业学校专业设置调整或停办备案办理时间,防伪技术产品使用备案的办理时间:星期一至星期五  上午8:30—11:30 下午13:00—17:00 法定节节假日除外,FALSE
对配套建设的公共厕所及其他环境卫生设施的竣工验收的办理时间？,对配套建设的公共厕所及其他环境卫生设施的竣工验收办理时间,对配套建设的公共厕所及其他环境卫生设施的竣工验收的办理时间:星期一至星期五：上午09∶00—11∶30，下午13∶30—16∶30；法定节假日除外,TRUE
对临时使用绿地的许可的办理依据是什么？,对临时使用绿地的许可办理依据,（一）《城市绿化条例》《城市绿化条例》（1992年6月22日中华人民共和国国务院令第100号发布　根据2011年1月8日《国务院关于废止和修改部分行政法规的决定》第一次修正 根据2017年3月1日《国务院关于修改和废止部分行政法规的决定》第二次修正） 第二十条规定：任何单位和个人都不得擅自占用城市绿化用地；占用的城市绿化用地，应当限期归还。因建设或者其他特殊需要临时占用城市绿化用地，须经城市人民政府城市绿化行政主管部门同意，并按照有关规定办理临时用地手续。\n\n（二）《上海市绿化条例》（2007年1月27日上海市第十二届人大常委会33次会议通过，自2007年5月1日起施行，2015年7月23日上海市第十四届人大常委会22次会议通过，自2015年10月1日起施行，2017年11月23日上海市第十四届人民代表大会常务委员会第41次会议通过，自2017年12月1日起施行）  第三十一条规定：因城市建设需要临时使用绿地的，应当向市或者区、县绿化管理部门提出申请。其中，临时使用公共绿地面积超过五百平方米的，应当向市绿化管理部门提出申请；其他临时使用绿地的，应当向区、县绿化管理部门提出申请。\n\n（三）《上海市人民政府关于公布本市第七批取消和调整行政审批事项目录的通知》（沪府发〔2014〕5号），对临时使用绿地的许可（下放至区县绿化市容管理部门审批）。,TRUE
对迁移树木的许可的办理范围是什么？,对迁移树木的许可办理范围,对迁移树木的许可的办理范围是本办事指南适用于本区对迁移树木的许可申请与办理。,TRUE
对公园停闭的许可的办理依据是什么？,对公园停闭的许可办理依据,《上海市公园管理条例》第二十二条规定：\n公园应当每天开放，因特殊情况需要停闭或者变更开放时间，须经市园林管理部门批准。\n《上海市人民政府关于公布本市第四批取消和调整行政审批事项的通知》（沪府发〔2009〕68号），对公园停闭的许可（下放区县审批）。,TRUE
对户外广告设施设置的许可的办理时间？,对户外广告设施设置的许可办理时间,对户外广告设施设置的许可的办理时间:周一到周五 上午9:00—11:30；下午13:30-16:30（国家法定节假日除外）,TRUE
对迁移树木的许可什么时间可以办理？,对迁移树木的许可办理时间,对迁移树木的许可的办理时间:星期一至星期五  上午8:30～11:30  下午13:30～16:30  法定节假日除外,TRUE
对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批的交办理材料地点是哪里？,对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批交办理材料地点,1.窗口接收：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼\n2.信函接收：接收部门名称：上海市徐汇区市容环卫设施管理所规划股；接收地址：上海市徐汇区梅陇路597号,TRUE
对临时使用绿地的许可咨询地点是哪里呢？,对临时使用绿地的许可咨询地点,1.咨询窗口地址：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼\n2.电话咨询：（021）54483883,TRUE
对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批咨询地点是哪里呢？,对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批咨询地点,1.窗口咨询：上海市徐汇区南宁路969号徐汇区行政服务中心1号楼\n2.电话咨询：（021）24092222-2228；（021）54292538,TRUE
单独设置环境卫生设施竣工验收结果备案的办理方法是什么？,单独设置环境卫生设施竣工验收结果备案办理方法,单独设置环境卫生设施竣工验收结果备案的办理方法是（1）申请：申请人至受理窗口提交申请材料\n（2）受理：材料齐全，形式符合要求的窗口当场受理并发出《行政审批申请材料收件凭证》\n（3）审核：收件后交由办理机构，办理机构受理后进行审查\n（4）决定：自受理申请之日7个工作日内决定\n（5）送达：办理机构作出审查的决定送达受理窗口，窗口将审查结果送达申请人后予以办结,TRUE
对迁移树木的许可的价格,对迁移树木的许可价格,办理该事项不收费,TRUE
对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批办理条件是什么？,对配套建设的地下建筑物化粪池和其它特殊规格化粪池初步设计方案和建造方案的审批办理条件,办理条件如下：\n1、符合上海市城镇环境卫生设施设置规定；\n2、符合城市容貌标准；\n3、符合各项城市环境卫生管理要求；\n4、符合环境卫生专用车辆作业需求。,TRUE
对撤销临时绿地的备案咨询地点是哪里呢？,对撤销临时绿地的备案咨询地点,1.窗口咨询：徐汇区南宁路969号1123室\n2.电话咨询：021-64395293\n3.电子邮件咨询:http://www.shzj.gov.cn/art/2010/5/19/art_43299_83.html\n4.信函咨询:咨询部门名称：上海市徐汇区市场监督管理局质量认证监管科通讯地址：徐汇区南宁路969号1123室,FALSE
